DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,FI,2019,425,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,IT,2019,7369,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,LU,2019,45,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,NL,2019,1335,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,PL,2019,2024,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,UK,2019,6160,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,BE,2019,224,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,DE,2019,1668,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,FI,2019,109,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,IT,2019,1616,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,LU,2019,7,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,NL,2019,323,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,PL,2019,548,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,M,UK,2019,1583,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,BE,2019,57925,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,DE,2019,381896,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,FI,2019,23000,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,IT,2019,209322,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,LU,2019,3093,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,NL,2019,82270,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,PL,2019,184334,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,F,UK,2019,357456,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,BE,2019,60344,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,DE,2019,402082,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,FI,2019,24663,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,IT,2019,221685,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,LU,2019,3235,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,NL,2019,86173,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,PL,2019,195435,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y_LT1,M,UK,2019,375837,
